r11,r12,r13,r21,r22,r23,r31,r32,r33,px,py,pz,gripper_state
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9849121863979111,0.015087813602088938,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9846668104359865,0.01533318956401348,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9844189974854785,0.01558100251452156,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9841687401061696,0.015831259893830416,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9839160309254308,0.016083969074569212,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9836608626380939,0.016339137361906016,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9834032280063253,0.016596771993674674,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9831431198594982,0.016856880140501775,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9828805310940665,0.017119468905933573,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9826154546734371,0.017384545326562872,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.982347883627844,0.01765211637215602,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9820778110542202,0.017922188945779762,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9818052301160718,0.018194769883928236,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9815301340433502,0.018469865956649827,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9812525161323258,0.01874748386767417,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.980972369745461,0.019027630254538994,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9806896883112829,0.01931031168871712,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9804044653242566,0.019595534675743372,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9801166943446585,0.01988330565534143,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9798263689984491,0.02017363100155087,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9795334829771459,0.02046651702285402,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9792380300376972,0.02076196996230287,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9789400040023539,0.02105999599764606,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9786393987585442,0.021360601241455772,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9783362082587453,0.02166379174125464,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9780304265203573,0.021969573479642707,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9777220476255757,0.022277952374424325,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9774110657212649,0.022588934278735113,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9770974750188312,0.022902524981168845,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9767812697940956,0.023218730205904394,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9764624443871673,0.02353755561283268,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9761409932023165,0.023859006797683508,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9758169107078474,0.02418308929215267,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9754901914359713,0.024509808564028686,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9751608299826802,0.02483917001731981,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.974828821007619,0.025171178992380958,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9744941592339593,0.02550584076604062,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9741568394482721,0.02584316055172782,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9738168565004011,0.02618314349959897,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9734742053033351,0.026525794696664898,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9731288808330824,0.026871119166917642,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9727808781285425,0.02721912187145752,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9724301922913801,0.027569807708619932,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9720768184858977,0.027923181514102387,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9717207519389086,0.028279248061091337,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9713619879396108,0.02863801206038919,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9710005218394588,0.028999478160541155,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9706363490520378,0.029363650947962235,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9702694650529359,0.029730534947064086,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9698998653796179,0.03010013462038207,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9695275456312981,0.03047245436870196,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9691525014688128,0.030847498531187133,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9687747286144948,0.03122527138550524,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9683942228520447,0.03160577714795536,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9680109800264053,0.03198901997359471,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9676249960436342,0.032375003956365805,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9672362668707769,0.03276373312922313,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9668447885357396,0.033155211464260315,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9664505571271632,0.03354944287283683,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9660535687942949,0.03394643120570509,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9656538197468627,0.03434618025313732,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9652513062549476,0.034748693745052406,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.964846024648857,0.03515397535114299,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9644379713189979,0.035562028681002146,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9640271427157494,0.03597285728425064,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9636135353493365,0.036386464650663516,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9631971457897027,0.03680285421029726,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9627779706663834,0.03722202933361658,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9623560066683785,0.03764399333162147,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9619312505440261,0.03806874945597399,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9615036991008747,0.038496300899125285,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9610733492055575,0.038926650794442505,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9606401977836643,0.03935980221633571,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9602042418196153,0.039795758180384756,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9597654783565337,0.040234521643466324,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9593239044961193,0.040676095503880745,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.958879517398521,0.041120482601479005,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9584323142822104,0.041567685717789564,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9579822924238546,0.04201770757614544,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.957529449158189,0.04247055084181095,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9570737818778912,0.04292621812210884,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.956615288033453,0.043384711966547015,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9561539651330544,0.0438460348669456,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9556898107424362,0.04431018925756377,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9552228224847732,0.044777177515226765,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9547529980405473,0.04524700195945279,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9542803351474202,0.045719664852579875,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9538048316001071,0.0461951683998929,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9533264852502495,0.04667351474975042,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9528452940062883,0.04715470599371171,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9523612558333364,0.04763874416666356,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9518743687530526,0.04812563124694732,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9513846308435143,0.04861536915648572,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9508920402390901,0.049107959760909904,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9503965951303137,0.04960340486968623,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9498982937637567,0.05010170623624334,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9493971344419011,0.050602865558098946,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9488931155230131,0.0511068844769869,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9483862354210161,0.05161376457898393,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9478764926053632,0.052123507394636795,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.947363885600911,0.05263611439908899,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9468484129877921,0.05315158701220786,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9463300734012886,0.053669926598711365,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9458088655317048,0.05419113446829517,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9452847881242407,0.05471521187575938,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9447578399788643,0.05524216002113565,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.944228019950186,0.05577198004981397,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9436953269473303,0.056304673052669715,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9431597599338095,0.05684024006619044,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9426213179273971,0.05737868207260291,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.94208,0.057920000000000006,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9415358052775324,0.05846419472246754,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9409887329397886,0.05901126706021143,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9404387822203156,0.05956121777968434,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9398859524062873,0.06011404759371276,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9393302428383761,0.06066975716162396,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9387716529106271,0.0612283470893728,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9382101820703312,0.061789817929668735,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9376458298178972,0.062354170182102764,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9370785957067257,0.06292140429327428,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9365084793430819,0.06349152065691806,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9359354803859689,0.06406451961403112,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9353595985470002,0.06464040145299972,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9347808335902738,0.06521916640972626,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9341991853322438,0.06580081466775617,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9336146536415951,0.06638534635840487,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9330272384391152,0.06697276156088479,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.932436939697568,0.06756306030243202,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9318437574415664,0.06815624255843357,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.931247691747446,0.06875230825255396,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9306487427431374,0.06935125725686264,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9300469106080397,0.06995308939196028,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9294421955728938,0.07055780442710619,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9288345979196551,0.071165402080345,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9282241179813663,0.07177588201863373,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9276107561420315,0.07238924385796856,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.926994512836488,0.07300548716351192,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9263753885502807,0.07362461144971932,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9257533838195338,0.07424661618046627,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9251284992308249,0.07487150076917519,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9245007354210575,0.07549926457894249,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9238700930773347,0.07612990692266527,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9232365729368316,0.07676342706316842,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9226001757866685,0.0773998242133315,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9219609024637845,0.0780390975362155,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9213187538548098,0.07868124614519019,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9206737308959395,0.0793262691040605,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9200258345728062,0.07997416542719385,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.919375065920353,0.08062493407964694,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9187214260227073,0.08127857397729266,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.918064916013053,0.08193508398694699,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9174055370735039,0.08259446292649608,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.916743290434977,0.08325670956502292,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9160781773770654,0.08392182262293459,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9154101992279112,0.08458980077208879,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9147393573640787,0.0852606426359212,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9140656532104279,0.08593434678957208,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9133890882399868,0.08661091176001327,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9127096639738248,0.08729033602617525,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9120273819809261,0.08797261801907391,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9113422438780625,0.08865775612193752,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9106542513296663,0.08934574867033371,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9099634060477036,0.09003659395229636,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9092697097915475,0.09073029020845244,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9085731643678508,0.09142683563214918,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9078737716304194,0.09212622836958063,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9071715334800851,0.09282846651991497,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.906466451864579,0.09353354813542107,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9057585287784042,0.0942414712215958,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9050477662627094,0.0949522337372906,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9043341664051613,0.0956658335948387,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9036177313398183,0.09638226866018174,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.902898463247003,0.09710153675299703,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9021763643531758,0.09782363564682418,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9014514369308076,0.09854856306919231,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9007236832982534,0.09927631670174661,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8999931058196243,0.10000689418037571,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.899259706904662,0.10074029309533808,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8985234890086103,0.10147651099138967,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.89778445463209,0.10221554536790999,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8970426063209702,0.10295739367902977,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8962979466662426,0.10370205333375736,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8955504783038939,0.10444952169610607,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8948002039147793,0.10519979608522068,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8940471262244952,0.10595287377550479,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8932912480032527,0.1067087519967474,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.89253257206575,0.10746742793425003,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8917711012710463,0.1082288987289537,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8910068385224345,0.10899316147756558,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8902397867673139,0.10976021323268614,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.889469948997064,0.11053005100293598,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.888697328246917,0.11130267175308296,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8879219275958312,0.11207807240416882,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8871437501663637,0.11285624983363624,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8863627991245442,0.11363720087545576,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8855790776797471,0.11442092232025296,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8847925890845652,0.11520741091543481,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8840033366346829,0.11599666336531717,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8832113236687487,0.11678867633125128,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8824165535682489,0.11758344643175112,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8816190297573802,0.11838097024261988,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8808187557029227,0.11918124429707733,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8800157349141138,0.11998426508588622,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8792099709425202,0.12079002905747986,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8784014673819116,0.12159853261808837,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8775902278681338,0.1224097721318662,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8767762560789814,0.12322374392101859,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8759595557340711,0.12404044426592882,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8751401305947152,0.12485986940528485,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8743179844637934,0.1256820155362066,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8734931211856274,0.1265068788143726,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8726655446458532,0.1273344553541468,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8718352587712939,0.12816474122870614,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8710022675298335,0.1289977324701666,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8701665749302893,0.12983342506971074,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8693281850222857,0.1306718149777143,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8684871018961264,0.13151289810387362,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8676433296826683,0.1323566703173317,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8667968725531939,0.1332031274468061,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8659477347192849,0.13405226528071512,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8650959204326949,0.13490407956730513,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8642414339852228,0.13575856601477723,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8633842797085854,0.13661572029141458,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8625244619742911,0.13747553802570883,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8616619851935126,0.13833801480648739,0.1,1.0
